"id_loan","saldo","motivo"
"3f62a446-200b-4d52-81a3-7db9fb5dea33","635.75","Grupo de control"
"9555899d-ef65-4f8c-a446-85d2ab41e919","2391.96","Grupo de control"
"bb9cba31-9452-411e-8109-1bdf1ba9a635","173.33","Sin asignar"
"c064c750-c0ab-40f6-ab02-499fce330121","809.67","Grupo de control"
"d3224256-ca91-41a1-8b60-3da309e5c237","431.9","Sin asignar"
"cb57b45e-128e-4818-8881-315553d18c6c","1832.4","Grupo de control"
"901846d1-701b-414c-807c-e6d1477d56d3","1100.79","Grupo de control"
"069e5025-4f88-4e13-8014-5f02987e24e4","1018.0","Grupo de control"
"28fe7381-2ae0-4af5-96b6-599926c8bbeb","6629.36","Grupo de control"
"ba472d38-a6a2-48d6-a57b-8ca479983945","2022.69","Grupo de control"
"baae46b4-c058-43e1-9910-46bc32d3274f","227.63","Escalado, fase fija (sin otro credito del cliente)"
"f6fcc064-eee7-4f49-bde5-5ebe18c177b2","399.37","Grupo de control"
"4e56d7ff-8236-43cd-aaf4-c6f1995126a7","1554.0","Grupo de control"
"92f40d16-b84e-4e67-bd3d-9148334836f6","1235.71","Escalado, fase fija (sin otro credito del cliente)"
"95355a60-928c-4d37-b168-27a6ac136d0b","362.9","Sin asignar"
"982ff10b-6faf-45ac-9a2b-a4be8971e6cf","295.51","Sin asignar"
"c9e195ca-caa7-404e-a45a-ef2e04f78014","180.8","Sin asignar"
"ceb4f13c-4dd2-4d05-a7c0-bf35f2332c2b","253.65","Sin asignar"
"d7b64435-7eb4-4392-8d32-0fa0d125ab5b","1007.61","Grupo de control"
"f4d31d5f-9ecb-44d3-ba9e-7343b31cee3c","3123.64","Sin asignar"
"adad477a-f281-4912-825d-2baf551953b8","1475.55","Sin asignar"
"e5c9df6d-c852-4727-8b09-f51475462d0e","4028.68","Doble producto en otra fase"
"b4c655da-37d5-48ee-9575-82aa930f2704","868.22","Grupo de control"
"a41aa9bc-60de-423e-bbc0-f91126da3458","109.27","Sin asignar"
"29dbfa8c-68d1-48ed-ab00-a2ba7252bb92","288.62","Grupo de control"
"30b08ab1-e58a-40d6-ae70-d8a540840e3e","1527.98","Grupo de control"
"3b841f14-9a46-41d0-ae53-214bf3dc86e6","778.79","Grupo de control"
"883d5387-07db-4f26-a1f4-3428443193f8","1008.31","Grupo de control"
"934c2c02-4044-4bf6-85fd-e6e5b9f73059","324.34","Sin asignar"
"9614d8a8-cd00-474c-b4eb-acc62229b9de","5090.0","Grupo de control"
"b90f3862-d941-47dd-82fa-9a2ac4131783","733.29","Grupo de control"
"f6c7997e-2ac6-4dcf-8981-f00497658053","1203.68","Grupo de control"
"fb0143a0-4012-490c-8ded-75741143be3c","295.73","Sin asignar"
"9ff66e2c-dc57-45ce-8cba-40fc76cbcf4f","816.03","Grupo de control"
"5b5a5737-4789-497a-8af8-9373e0c3ae9a","2208.72","Grupo de control"
"eee35008-a6b6-4eb1-8c2e-e22356847e9c","594.89","Doble producto en otra fase"
"9cb68b5c-ec50-4535-bfd7-8b245888d7b9","193.63","Sin asignar"
"a6533eb4-dd0a-4c1f-8489-182a45617f0f","254.68","Sin asignar"
"b788da85-6496-4c37-a401-84446ebe5e1e","1881.65","Grupo de control"
"bfc4e5e7-a5f9-44c5-9e73-9d0b92b82cbc","10900.0","Sin asignar"
"dfd45125-3fd7-48e2-8ebe-9505eda793c1","2623.66","Grupo de control"
"15c17f8c-ba21-48e5-b2e1-56f0d31ba89d","160.06","Revisar"
"08a64941-fc4e-4fef-b15d-9ea156f30b60","921.09","Grupo de control"
"e8607751-bab1-4d7e-b330-5a0724265807","2642.48","Grupo de control"
"677492d2-4c87-4f15-8b98-640f6d8141f1","8112.87","Doble producto en otra fase"
"a151093e-0c32-4516-b054-86783107ae4b","1008.25","Grupo de control"
"20235a72-5237-4e2d-9b38-2e8d1fcf1379","311.17","Grupo de control"
"24d4346f-791d-4ea5-8b3a-367ddb156267","995.25","Grupo de control"
"3553bac9-70d7-42a6-9668-c91024df1943","2210.88","Sin asignar"
"418b9901-aa3c-46c9-8919-7ce9901c6494","1036.0","Grupo de control"
"52b17f89-bfda-4d1f-b960-b8917e8a343e","1444.31","Grupo de control"
"8d30c98f-9dd5-4d5d-8cc4-2af3f092c6af","1792.6","Grupo de control"
"cdc757f9-825c-4a17-9966-99f3e5f8bef4","589.23","Doble producto en otra fase"
"f16a5b3f-100c-45d2-9d8f-e061d65bf692","1996.34","Escalado, fase fija (sin otro credito del cliente)"
"fd00c695-eab7-43e8-9889-c253d44bf6c7","2382.59","Sin asignar"
"97986b80-509c-4111-a2b0-c6bc40401584","3198.18","Grupo de control"
"33c3c89e-4735-46f5-9829-a8e7a7ede5c6","1515.25","Sin asignar"
"81fe5bce-6297-4400-b231-c97ff6266a7b","1753.73","Grupo de control"
"2db4d172-cf2e-4186-aa96-8d479fb267a8","1623.44","Grupo de control"
"4bde1777-47f7-4f62-9134-595ca5a1a101","423.43","Doble producto en otra fase"
"61d92142-7f3c-413a-b4ed-2e28b4ed894e","992.53","Grupo de control"
"6a068309-9742-4f2f-96ad-031db5897485","1073.68","Grupo de control"
"6c0a763f-9c90-4507-a4df-ac41cd71e653","440.93","Grupo de control"
"701685dd-362b-4d5f-9ead-d52d3bbc3aa8","390.19","Sin asignar"
"85309328-162a-4b92-b23f-b59571d65337","2361.59","Grupo de control"
"b1e6011b-af37-4381-bf26-86e6d458d7fb","1097.43","Grupo de control"
"ca851ea2-8f0c-4d6b-8088-80f05881bcb0","1675.31","Grupo de control"
"411cb97e-92b2-42d6-8d65-562cb339cc6e","925.87","Sin asignar"
"6a9c211e-9fbb-4ff2-aa5f-41f06d9f341b","4491.89","Grupo de control"
"876b703c-f909-4700-abf6-b83c5093fb55","1257.99","Grupo de control"
"8bcde412-f901-4e76-a09a-3bd26c9e2a17","1274.16","Grupo de control"
"8fe196c4-e24f-4328-aad3-a39dd6a5642a","379.11","Grupo de control"
"b1d993d4-7391-455b-aca0-a3a3686c2c11","790.99","Grupo de control"
"bab06459-9e35-4c18-9551-0d52bb77dd76","163.2","Escalado, fase fija (sin otro credito del cliente)"
"c01df961-64c4-456a-acb4-21babe17a654","126.34","Sin asignar"
"e3f69bf8-d451-40b9-a0b4-99acf6d74a63","641.51","Grupo de control"
"323858ff-ba1a-4451-a245-cb49f3868db6","675.68","Grupo de control"
"085cae93-d3e0-4e62-ba16-4185e7bb68b2","5780.81","Grupo de control"
"54f8d343-0483-4b11-96e9-7c07c0486221","3313.13","Grupo de control"
"650f803e-0045-43ca-9567-44cadbf821e4","1772.49","Grupo de control"
"67c9cf52-40bc-48b3-bfc8-7a08e06bf9c0","1726.67","Escalado, fase fija (sin otro credito del cliente)"
"6a316a88-5df2-4a51-8d99-b4bdaa5e4612","436.46","Grupo de control"
"98a1b392-2d44-4e7a-aa73-35397a7fd473","893.89","Grupo de control"
"c714ce3d-f179-47e7-995d-1268a2cdba5f","550.81","Sin asignar"
"ceb0eb1d-c7fd-48bb-8c77-455ab9dd6fd9","1279.61","Grupo de control"
"42a9cc13-6b39-42f2-8ced-b2774b05c513","1147.41","Sin asignar"
"83406b7f-0f57-4a04-a265-6963e29bad09","227.3","Grupo de control"
"713f5850-57e9-4d85-a45e-a0f535b1e3c0","789.3","Grupo de control"
"adaaff69-6f5f-4f10-a4ea-3eca83d6303a","863.69","Grupo de control"
"457c53cb-2435-4c85-a079-657be5ad9ded","413.54","Sin asignar"
"64b58dae-5800-4e13-9a99-290c87e51379","1144.58","Escalado, fase fija (sin otro credito del cliente)"
"83f916fc-7a18-4d30-9576-6beb3acd78c6","572.02","Sin asignar"
"a68ac3ee-33fe-4d12-9b99-2106ee8e75af","14126.04","Grupo de control"
"b3adcd53-83e1-4d3d-9e49-ea0b892395a0","4858.87","Escalado, fase fija (sin otro credito del cliente)"
"cc199aa4-483f-4ac4-affa-44c2afa56577","3622.99","Grupo de control"
"cd5e6816-d598-4734-8ce2-7e0033460b47","1278.05","Grupo de control"
"eaf2d2e8-05f0-43d9-94d8-648cad1d7682","1407.17","Grupo de control"
"185e2bed-7ccb-4d6f-88bf-0b5f140bb51d","256.63","Sin asignar"
"1dc53c85-9797-4def-a23c-de9e965eb1d9","4229.49","Grupo de control"
"74390401-befc-4a1d-ae23-194927dabfa3","231.45","Grupo de control"
"a7ccebef-b9cf-4923-a0ed-eb95cfbee0c5","1601.11","Grupo de control"
"c652071a-3ba6-4647-8626-191f61e6c495","742.11","Escalado, fase fija (sin otro credito del cliente)"
"ea499a89-1b67-43b8-9ebe-01104f1e8276","2968.55","Grupo de control"
"eb8c5673-3e31-48e3-987a-f44e66cc66c3","847.33","Grupo de control"
"5dfd2378-0418-4879-b589-b956303e7473","287.94","Sin asignar"
"ae188d1b-37b3-4145-99ba-dc5bc978250a","1115.55","Grupo de control"
"051197ce-1d57-424e-aecf-1cd0336321f2","3778.21","Grupo de control"
"96bff905-ffad-4bbe-8ceb-472168748f59","2295.1","Sin asignar"
"a5545d18-a0b9-4f5d-a22d-2bf2fec5cf28","970.36","Grupo de control"
"285839bf-4007-4f51-8399-e658486a2596","3931.7","Grupo de control"
"5591a8dd-8a4e-4766-a6f8-5691b4b45214","151.49","Sin asignar"
"6f604978-bb68-4067-84b3-1fba2ddac146","1220.76","Grupo de control"
"92338d5c-ac16-498b-af17-d16dd81dac1f","1138.25","Sin asignar"
"94e620ad-ddca-4b7a-8d10-8053e2ff3f67","376.62","Sin asignar"
"d07da83d-6614-466c-93b1-646b1f4e60c8","1706.0","Grupo de control"
"e0d5ea37-5e30-472a-b975-5ae05b61c16e","685.97","Grupo de control"
"e6dd8141-91f8-41ab-a46e-3a7ad1519d7a","319.88","Grupo de control"
"f63766a1-a8dd-4a04-b081-d0a119c45f28","1700.91","Grupo de control"
"d4c6bc86-1eff-42d0-9608-f91a9569170e","13262.17","Grupo de control"
"05430e47-a28f-4905-a128-c6495cef2ce4","195.29","Grupo de control"
"4522f8a1-8560-429c-a0ac-7f505057f2e4","1662.45","Sin asignar"
"613d7b48-87d9-4903-a808-32e0d226a54e","1527.0","Grupo de control"
"69553f37-be40-4e4d-8568-22152730aea8","617.98","Grupo de control"
"819b82be-99a3-4cb0-a0a1-d0770522381e","9969.35","Grupo de control"
"9ab720d3-3b2d-4884-b25a-8faf5784382d","777.55","Grupo de control"
"bbcfcf76-c8b7-4090-af09-97d586a0b394","104.6","Sin asignar"
"c5409393-37d1-4027-8a4c-0103adc3bd8e","561.8","Sin asignar"
"e290833a-406c-451a-a5a6-64ed0fc102d8","882.56","Doble producto en otra fase"
"e52afe96-fe0d-47d5-bc1b-2629b7ddd61b","280.93","Sin asignar"
"e8b962be-2982-4034-a517-910412bfbb7f","2919.55","Sin asignar"
"0dbbdab8-d8f9-46cc-aa63-bd6c7bc22d88","866.68","Grupo de control"
"76018e7b-b77a-4fae-a628-082644f38ec6","248.14","Sin asignar"
"0dcc0a67-fcb6-408e-82ed-51a40b2898cb","1839.08","Grupo de control"
"2c8926ef-ff7c-405d-9a26-e3390df2288e","3384.94","Sin asignar"
"3a31a4ad-899b-42ff-bf11-570df35ac6f0","975.75","Grupo de control"
"4f72d9ad-295e-4c8f-8d2c-3b5c1408dc2a","1933.53","Sin asignar"
"6dcd0bad-647e-4441-8318-d538a2244ae4","592.14","Sin asignar"
"ccc6c065-db4e-4a92-9021-8c92de2ddf7e","5322.46","Escalado, fase fija (sin otro credito del cliente)"
"ea6e447c-1b3c-4034-a243-749488d5b2ff","1074.29","Grupo de control"
"f09c6caf-7332-4061-bd56-ce73c1d1da34","2800.94","Grupo de control"
"45509549-510f-4c1f-95af-a26980a9b81c","126.72","Sin asignar"
"52bfe67a-0484-4b4d-b808-69c49479da25","140.74","Sin asignar"
"9d273009-5f1b-4765-9532-9f70650d9319","2898.16","Grupo de control"
"ae58a208-1934-4e57-ae27-40872d19a934","1648.23","Grupo de control"
"dc080f0d-6644-4474-ba48-8c3537e8cb36","1308.39","Grupo de control"
"d0fe9282-44ce-439e-87c0-3f7023564ba3","915.11","Grupo de control"
"e39a5e6e-a9a3-440f-9846-f7556c4dee90","357.6","Sin asignar"
"4a300d94-577e-4bf3-a755-fd7d164338dc","723.01","Sin asignar"
"5ad8720d-3888-46fa-b712-def34c179901","10606.82","Grupo de control"
"5e2b89fa-9402-4daa-9d5e-db62a53d17bc","1512.89","Sin asignar"
"8d721009-cf74-46de-af42-ef87003401c4","1043.98","Grupo de control"
"8d8f0dda-b8ac-4348-973c-b45865986daa","816.46","Grupo de control"
"b1fdb6ca-cce0-409c-9d45-c903156085a7","235.62","Sin asignar"
"492d87b8-1e9c-435d-accf-6e6817d56afb","1765.82","Grupo de control"
"6af0c998-4fc7-4ea2-93ba-7e8b8011252b","1595.47","Grupo de control"
"570ab69b-8f49-4c42-afc2-f8bb24fc7f13","350.41","Grupo de control"
"680a2791-c70f-47d1-8b9c-218edd49efa1","395.28","Grupo de control"
"5524d9d7-0495-4155-9c07-3626c7ae3a00","313.03","Doble producto en otra fase"
"1a99986c-701a-48f1-bd42-882bc096f76b","838.87","Grupo de control"
"34605bab-b48c-43b3-bea1-d3036dad16b4","4412.23","Grupo de control"
"3d033a6c-445f-4e77-95a9-55f892dea799","1007.99","Grupo de control"
"43ef0a50-0387-4f63-8614-8536f0ae458b","954.7","Grupo de control"
"477ac8f0-c9b3-45ae-9316-b85b4db52b75","717.55","Grupo de control"
"5faaf898-6135-43bf-8fb8-8ff35a12300e","1087.53","Grupo de control"
"a2ceb243-8ab1-447e-a421-e865c3c5b530","1195.98","Grupo de control"
"bf736a88-4239-46bf-9539-ba627bda0afd","1455.72","Grupo de control"
"d722832d-4ad8-4311-b030-8e79b03b30d0","475.91","Sin asignar"
"efd82fdb-9e95-4f50-a53d-e3f077519f50","1108.89","Grupo de control"
"944ed45e-dd74-4259-9d73-eff9f8c9f4ff","315.87","Sin asignar"
"40f1f1ff-eba9-444d-be7b-3aa3e24fe0c0","1134.07","Grupo de control"
"25a9dc42-a8e9-49f7-839b-9b57473bdf39","499.55","Sin asignar"
"3ddb147e-3e4b-4578-b1c2-759ab903f2bb","1460.13","Grupo de control"
"3fd1f766-7948-4250-8d79-23472775c936","1033.32","Grupo de control"
"52f4a1c0-ae28-48a6-a44c-085afc45d274","130.28","Sin asignar"
"5d5bb44d-cdfe-4c87-a871-d4ba19276da7","1229.29","Grupo de control"
"612af3a8-3278-4619-9c9f-9617c2c29b3b","843.91","Grupo de control"
"6675d76b-bbd3-4366-a6ec-cede297c0478","685.83","Grupo de control"
"7b499810-6566-45c5-93c4-bfaed38e4015","1341.62","Grupo de control"
"8cbedc2d-103a-43c8-9895-9f3508fde652","1122.3","Grupo de control"
"b12a0bfc-9b8c-4d61-ad14-2475ff1b2632","462.87","Sin asignar"
"79c9d288-9919-426b-8b25-178e8b778076","8245.8","Doble producto en otra fase"
"92de5eb5-b7a2-42c2-bfbf-3e1b11b4287a","1024.39","Doble producto en otra fase"
"0971c99a-c8ac-4d9f-bf2d-966f95cadc53","344.39","Doble producto en otra fase"
"0be095f2-bb23-4ae2-8e2b-fb72ae002cef","1055.31","Sin asignar"
"2bca9b70-4b29-469b-a18b-90a5ab7a596a","84.32","Sin asignar"
"30dd8396-78f0-40dc-98a8-1c5be064d6a1","1785.13","Sin asignar"
"3804ef7c-d6de-41c6-8a8f-162636b0a609","962.49","Grupo de control"
"51e77439-428c-4ddb-b65a-fac524249943","1760.16","Grupo de control"
"88d4d1fd-f3b7-46ee-8f1b-22b2aaea0e85","122.9","Sin asignar"
"baf8529b-5372-4d02-ada6-2b3bec8ca8a2","1243.2","Grupo de control"
"7417680c-3914-4824-adfd-bd6526bb97b6","331.95","Sin asignar"
"28a8a077-c173-4044-9deb-91d66a61edca","1459.7","Doble producto en otra fase"
"23fc86b8-29c5-4c1d-b015-22c7059442e5","153.99","Sin asignar"
"24d5072b-64e4-4ff2-8d2b-8325d2de2e3d","984.78","Grupo de control"
"2b88abea-b8bb-4fef-98aa-0553822f43b6","843.17","Sin asignar"
"76bcd32e-12ea-45bd-828a-533237499783","406.18","Grupo de control"
"85524508-c82a-4fa7-b309-dd0e0eeca76c","994.6","Sin asignar"
"88e5ac6f-a5d2-4bd4-b1ff-70601cbe30e7","1117.12","Sin asignar"
"99430389-7e5f-4181-9812-bc2ae38c3d47","1418.56","Grupo de control"
"a695bd36-f107-4451-be16-54fb5e5c52c1","1097.86","Escalado, fase fija (sin otro credito del cliente)"
"c0a0d4be-8c86-4c94-8220-a7583f8ee718","2197.55","Grupo de control"
"f1894aff-f073-42ba-a0ab-f4609b63a7fa","1650.41","Sin asignar"
"ffa5b82a-b6b6-4269-ae07-166f064efc50","141.1","Sin asignar"
"17725bbf-c53a-4f30-9132-9feb04ed548d","1527.0","Grupo de control"
"23e717d2-a926-4b63-9eff-8e2dc81b4178","1701.88","Grupo de control"
"3920d5c3-a931-4dc8-a62e-ab7f58abb97d","287.38","Sin asignar"
"47bb9163-7773-4d72-b4df-8a8da339c63f","1332.71","Grupo de control"
"b6f40f7f-2a1e-47d2-8f85-f427082675c7","3504.71","Grupo de control"
"86c10ba4-63ed-440b-9e04-9b5704304510","991.52","Grupo de control"
"f3731557-792c-485c-bc83-1a2b04d259ee","945.57","Doble producto en otra fase"
"94d487f2-dbdc-434f-baf8-659a52225499","300.47","Grupo de control"
"deca19fd-4933-42a5-aca7-f271487fae69","1867.93","Grupo de control"
"e6d9ebbe-0ff5-44b2-9d75-5abcc46c0e64","2108.0","Sin asignar"
"ff379919-ef98-4b0f-bafd-180ea0842a85","2224.27","Grupo de control"
"dc9dc2ea-fb8d-42b6-851d-813997cf06a3","309.62","Sin asignar"
"91f3679c-a254-467b-a7de-daf25b4ee05e","1058.26","Grupo de control"
"518cc4f2-347b-4826-9251-6b9f9ae03d42","5742.8","Doble producto en otra fase"
"44e8bb41-9839-41e8-9237-b3ccde637ecf","68.78","Sin asignar"
"54edceec-851d-40f9-8047-8f1f59b68a3d","228.23","Sin asignar"
"585da13e-5383-4e19-bb3c-d87123a3ede9","750.59","Grupo de control"
"ccc283c4-35d7-45a9-afe0-d2f4c93a95ef","1450.44","Grupo de control"
"f4a25a2a-0dc2-4817-ab1b-c6792812d3fb","348.34","Sin asignar"
"3068829b-280e-40af-911b-9e194b7e3e29","1871.13","Doble producto en otra fase"
"0ed9c95a-c669-4dd2-a3f8-794f4e63b505","1990.56","Grupo de control"
"49046c9b-0e3a-475d-850e-5030b2f4ac15","436.95","Grupo de control"
"642dab0c-6e2d-4d68-ab02-461fd8b57f1d","1607.79","Grupo de control"
"a2eb7d42-30b1-4549-9124-e9352076a922","675.09","Grupo de control"
"c4a6b101-6ebf-438f-8c04-72277200963e","1299.5","Grupo de control"
"d5d255a6-4553-4194-9f3a-25cd0fabba49","691.22","Grupo de control"
"b48e677f-7584-4a63-8087-d31f5775b514","1244.32","Grupo de control"
